review_id,user_id,business_id,stars,date,text,useful,funny,cool
vRRNgi_vqUXp4xWmK5Yj9Q,Y76nS3L426UCz7N_1pUfUQ,SvHAczHxIJ00QlJ9ovQR8g,4,21-12-2016,"I played music for a private event here, and wow!  The view is amazing, day or night.  It's a small venue, but swanky.  The ""secret"" elevator to get to it made it feel like I was in on something really neat.  The food was also spot on.  I'm not sure if it was catered or if the Ghostbar staff made it on site, but when I told them I was vegetarian they gave me a proper meal that was delicious.  I'd like to try being on the other side of things and trying out this club not as an extension of the staff...",1,0,0
PcoAHWVp3c0yHrW8RxuZuQ,Y76nS3L426UCz7N_1pUfUQ,B_WggEKFq-ZFNui8CHPYvA,4,12-03-2016,"This was the first restaurant I went to, upon moving here to Vegas.  Great first impressions!  I'm a vegetarian, so I had the tofu burrito.  I can't remember everything I had on it, but there are so many options.  The place was crammed when we were there - and no wonder.  I love the fusion of sushi and Mexican.  You wouldn't think these two things could go together, but they do, and it's yummy.  Definitely plan on returning here.",0,0,0
36D-KCbZ5uFK4fdgbbEwfA,Y76nS3L426UCz7N_1pUfUQ,Wcuo6YmYj3xhCso5sMQcOw,5,05-08-2016,"Never before have I experienced such a customizable pizza place, and I love it!  I especially appreciate the vegan cheese options, as well as the awesome selection of toppings.  So much fun, and so much deliciousness.  Can't wait to come back again!!",1,0,1
IylbFyj3gHvjJGVtQnD8Sw,Y76nS3L426UCz7N_1pUfUQ,avkOIpslBUFZMQhELpl3JQ,5,22-06-2016,"Wow!  I loved this place!  I had no idea what to get, since I'd never been there before, but it seems like it's a win no matter what you might choose.  I can't wait to come back here many times to try different combinations.  The staff here are all super nice people, and our waitress checked on us lots of times to make sure we were taken care of and enjoying our meal.  SO so good.  If you haven't tried this place and you're looking for something different, go for it!",1,1,0
DNOdqjygb9U4AtSAj4OPWg,Y76nS3L426UCz7N_1pUfUQ,rq5dgoksPHkJwJNQKlGQ7w,5,08-01-2017,"Wow, I love this place!  I've been to one of the other Sambalatte locations in town, but I like this one better.  The upstairs with recliners and little tea tables just adds to the cozy appeal.  Their teas (I've now tried three different kinds) are all great, and my friend - who had the hot chocolate - said that was delicious, as well.   Their Christmas decorations that were up when I went were also adorable and pretty.  Look forward to coming back here, and maybe exploring Boca Park a little more, as well...",0,0,0
wJkuKPQjMWD8m5zzZ1bcmg,Y76nS3L426UCz7N_1pUfUQ,lGy7jJ9oVZUJNkmZj7ewgA,4,21-02-2017,"Came here with a friend, and had the spinach and peaches salad, and one of the burgers (which I subbed in a veggie burger for, I believe).  Great food!  The server was also very attentive - checked on us often, and refilled my water even when I didn't need it.  A convenient locale if you're nearby.  Will likely come back again.",0,0,1
-8MnT6LVDFgphYyXtd-e8g,Y76nS3L426UCz7N_1pUfUQ,YF4QJ_j-PM7cMZja6K1MwQ,5,22-06-2016,"Really liked this place!  I came here for the Rock Star Beer Fest (only a bummer because they ran out of beer and wine so quickly!), and really liked the vibe of the place.  Definitely plan on coming back here - and I'll swim, then!",0,0,0
3-0gjJ1KU8R9fnqSKk8bHg,Y76nS3L426UCz7N_1pUfUQ,kZspuWnM0Y-Losvk2Rl0lA,5,20-02-2017,"Wowwww.  Okay, so - five star rating, not easy to get from me.  But this place HAS to be on my top ten favorite restaurants in Vegas as of this moment.  Their hummus is out of this WORLD.  I actually liked it more than the wrap that I had (which was definitely tasty!).  Seriously.  You have to go and try it for yourself.  It's a hidden gem.  You can easily miss it, even looking for it, as my date and I did.  The service is also good.  The people who work there are really nice, so that's of course part of the five star rating.  It's Mediterranean, so it might go without saying that there are vegetarian options aplenty, but I won't let it go unsaid.  Please, just do yourself a favor.  Go here and try it out yourself.  If you're a hummus lover, as I am, your life is not complete without trying the hummus HERE.  (You can thank me later.)  ; )",0,0,0
sHlRbMjBCrEnKUdo_hKS4A,Y76nS3L426UCz7N_1pUfUQ,0d0i0FaJq1GIeW1rS2D-5w,3,21-12-2016,"I had the only vegetarian option I spotted on the menu, which was the roasted mushroom & goat cheese waffle sandwich.  Very good!  Great food and ready in a hurry.  I had a salad that was drenched in too much dressing, so I couldn't finish it.  Not my favorite place ever, but if I'm in the Park again and am looking for food, I'll consider this a viable option.",0,2,0
REC0ngsGJJsBTgSEFmoKOA,Y76nS3L426UCz7N_1pUfUQ,jobP3ywRd3QNZ_GCoPG2DQ,4,08-01-2017,"One of my favorite theaters in Vegas.  They had a really cute Christmas arrangement of Star Wars characters above the ticket kiosks when I went to see Rogue One there a few weeks ago.  I would've missed it had my friend not pointed it out.  You can get pretty much any assortment of food and drink here (unless you want something healthy - that means I never get anything), and the food court is right next to the entrance to the theater (all of it inside the Palms casino) - very convenient.  They have $5 movie nights, so be sure to take advantage of those!  (I believe it's Monday nights!)",0,0,0
LfueLrcoM4ZTogfmf9zdTw,Y76nS3L426UCz7N_1pUfUQ,wPiRP76arN0NB3M1ZXXp7g,4,06-01-2017,"If you're in the Venetian, this place is definitely a lovely place to stop.  While my friend and I were there a couple months ago, there was a trio of live musicians playing beautiful Italian music - a flutist, a violinist, and an accordion player, and we had a good view of them while enjoying our food.  Our server was very attentive, and our food was delicious.  They had some interesting vegetarian options, which is an absolute must for me.  If I can make it at home, why go to a restaurant and pay for it?  I had their ravioli, with a special sauce, nuts, and asparagus - very good.  I can't remember what my friend had, but he enjoyed his meal, as well.  For dessert, we decided on the tiramisu, and it was a good choice.  I definitely recommend this place, especially if you're wanting to go on the gondola rides, since this restaurant is just around the corner.",0,0,1
vkvdZDaUoAlTnpaKJHE7TA,Y76nS3L426UCz7N_1pUfUQ,#NAME?,4,14-07-2017,"One of the better theaters I've been to in town.  It's far from where I live, so I don't usually come here, but if I'm in the area I'll come back for sure.  Lots of great restaurants inside the Red Rock Casino where this theater is located, so if you want to do dinner and a movie, there are lots of great food options, too.",0,0,0
a7Typf5Vv1-wzTPGpoCxSg,Y76nS3L426UCz7N_1pUfUQ,D1Zz5Ea3kgsHUMDH0M-jNA,4,09-01-2017,"I don't usually take the time to review every Subway I drop into, but I received such great service at this one that it stood out too much not to.  I can't remember the girl's name who made my sandwich, but it was a well made sandwich.  She was honest about which vegetables were the most fresh, too, which is not something you usually find in a chain fast food restaurant.  Anyway, I was super hungry, and was so glad this place was open late!  Will stop here again if I'm near here and have that Subway craving...",0,0,0
PAtjDa3wiK-PWwA5lFs-ag,Y76nS3L426UCz7N_1pUfUQ,#NAME?,4,22-05-2016,"If you're in the Downtown Vegas area, and are looking for some quick and delicious Thai food, this is the place.  Both my date and I enjoyed Really good drinks, as well - the bartender there is excellent!  I'm a vegetarian, and there are plenty of options here, no matter your diet (vegan options are also available).  When I ordered the tofu pad thai, the server checked in with me about the fish sauce that it's made with; since I don't eat fish, I was very grateful he asked - not all restaurants are so up front.  Delicious eats!  I definitely plan to return here.",0,0,0
doNwRKmnf5OmS3pIDw2JXQ,Y76nS3L426UCz7N_1pUfUQ,LYHMZOBRSAi_TR-5Xh-4pA,4,01-04-2016,"I came here to hear a friend sing, but I did order their flatbread pizza.  I'm a vegetarian, and when I asked for it without meat, they were perfectly accommodating (it sounded like my request wasn't a common one) - and it was very yummy.  But their mojitos - off the charts.  SO good!  Very nice vibe to this place, I plan on coming back.",0,0,0
jnnVCycDuzRirWgOPWEbOg,Y76nS3L426UCz7N_1pUfUQ,CZhc8YXdFLhAI4ViC2ERTg,4,08-01-2017,"I can't remember the name of what I had, but there are vegetarian options here, and they are yummy.  I didn't plan on having dessert, but the bartender suggested something that I'd never had before so I sprung for it.  It was very cinnamon-y and I enjoyed it.  The bartender was super nice, too.  Definitely recommend this place!",0,0,0
DYPux6-HqSdrtoN5EvaMUQ,Y76nS3L426UCz7N_1pUfUQ,8b5ll2kjXfjgFIqWsjkr8Q,4,25-02-2017,"Wow!  The way the light casts into this cafe... it really makes you feel like you're on the other side of the world from the Las Vegas strip!  My date and I came here for lunch (er, our breakfast - we're night owls!), and both of us had the made-in-house yogurt with the fresh berries - just, amazing.  Delicious.  I'm salivating at 3:30 in the morning just thinking about it.  I can't remember the main course that my date ordered, but he enjoyed it immensely.  I got an omelette; I like that it was not heavily salted or greased, as I feel most restaurant omelettes are.  I added the amount of salt I wanted, and it was perfect.  The whole wheat toast that came with was delicious, as well!  To top off the positive experienced, our server was very sweet, and checked on us frequently.  Definitely a fan of this place, and definitely coming back at some point!",1,0,0
zAhMAMpCaBTmDNeSU3EKRA,Y76nS3L426UCz7N_1pUfUQ,3xmfT7l3xNH5LK1dLzfvGw,4,20-08-2016,"Fremont Street is one of those places that has a lot to offer, in terms of entertainment.  Often you'll have live bands playing on the stage, awesome street performers, and even Chippendale guys that pull you in for a sexy photo shoot.  Honestly, with all the very-scantily-clad girls, you might want to avoid this place if you have kids; between that and all the rampant cigarette smoking and drunk people, probably not a good idea to bring family here.  Also, a bad part of town is not far away, so best if you have company with you if you're a single lady.  I haven't tried the ziplining, but would like to at some point.  The overhead LCD screen sometimes has good shows, sometimes meh.  But, it's a quintessential part of Las Vegas history.  There are great restaurants, cool bars, and lots of unique vendors to experience, and they're different every single day.  So, never the same experience twice.  Gotta try it out!",2,2,2
AxIGQkfcwP8pK5kjE8xB8A,Y76nS3L426UCz7N_1pUfUQ,eZcCFV-8X91ZSnmB9807bw,3,19-02-2017,"I'm not sure how to review this place.  The service my friend and I got was excellent.  The appetizer we had (I can't remember what it was called - veggies breaded with various dipping sauces) was delicious, but they didn't have any eggplant parmesan left (that was the dish I really wanted).  So, I ordered a garlicky pasta dish.  It was tasty, but unfortunately I felt sick all night.  I know it wasn't the appetizer because the friend I dined with had no problems whatsoever.  Perhaps if I'd gotten the meal I wanted, I wouldn't have been sleepless until 5:30 am because I felt like I was going to throw up.  I've never had a bad experience at TCF before, so I'm going to view this as a fluke happenstance.  All the same, I don't intend to dine at this particular locale again.",0,0,0
RA6gVQuyk0SEoUufiN87tw,Y76nS3L426UCz7N_1pUfUQ,J3FUxMAHfCl-WFo86u5DqA,5,06-01-2017,"Definitely one of my favorite shows so far in Vegas!  If you haven't seen this show in a while, then come back and check it out - apparently it changes pretty frequently, so it can be a fresh experience if you see it from time to time.  I was expecting to have a good time, but if you let yourself get caught up in it, you'll be like me and have an absolute blast!  There's plenty of audience participation stuff, which only adds to the fun of the experience.  Can't wait to come back and see them again!",0,0,0
MgoZvTrlLIZgdBxTefi_Ug,Y76nS3L426UCz7N_1pUfUQ,7U-yh8dvsvhd87i2crfOAw,5,26-11-2016,"Love the hiking you can do here.  The railroad tunnel trail will give you spectacular views of Lake Mead, as well as some history lessons (if you stop and read all the signs).  You can even walk past ""the boneyard"", which is a fenced off area where they keep old parts from the dam itself.  You can either walk up on the bridge, or down below by the bridge.  I didn't do the tour inside the actual dam, but maybe next time.",0,0,1
w8jyMwDDyxQT4lRrVSryUg,Y76nS3L426UCz7N_1pUfUQ,bvow46stEejfxnnqEKTAyQ,5,10-02-2017,"Went here over Christmas to see the beautiful cactus garden all decked out in lights - it did not disappoint!  A truly fun and beautiful display!  This is definitely on my must-visit list every Christmas as long as I live here!  And, best of all, it's free to visit and meander through!

I have to be honest: I don't like chocolate, unless it's very dark chocolate.  That being said, the friend I visited with and I shared a couple of bars we bought, and they were both delicious.  It's cool that they let you see the actual factory where they make it, though I was disappointed because it wasn't really doing much of anything while I was there.  I look forward to visiting here during other parts of the year, when there aren't lights on all the cacti, but certainly also when it's Christmas time again.  = )",3,0,2
Zc7dF_YCieK8RVv7CH_oOA,Y76nS3L426UCz7N_1pUfUQ,Vg1C_1eqwIwkZLIXGMTW3g,3,14-07-2017,"The service here can be slow at times, and they don't have much for vegetarians, but the veggie burger they do have is pretty good.  Their salad is interesting, with beets in the mix, and I admit that even though I'm not usually a fan of them, I'll eat them in this salad.  The real benefit to this place is that it's open 24\/7, so if you want to go to a bar or grab some food late night, this is definitely an option.",2,0,0
ML1XfdKtVfFWk44_w1-G2g,Y76nS3L426UCz7N_1pUfUQ,DESv2ys6SjBKA4SyDtJvxw,4,06-01-2017,"I haven't had any of the food here yet, but the wine and drinks are amazing!  The bartenders are all great - friendly and attentive, and of course, they make very yummy mixed drinks.  Look forward to coming back here and sampling some of the cuisine...",2,0,2
mrNKZsxZHhNDQZoo8YTyCg,Y76nS3L426UCz7N_1pUfUQ,BCAw9a_kyx2RddRH9tMmKQ,5,21-12-2016,"So happy I found this place!  There's a good reason for the five stars.  Well, actually, plenty of good reasons.  My friends and I had great service, they had a veggie burger, AND, their salads had easily THE best croutons I have ever had in Vegas.  Not your cheap, break-your-teeth croutons I dread with most salads; crispy on the outside and soft on the inside.  Oh man.  I am fangirling just remembering.  The veggie burger was also delicious.  (Then again, it's hard to go wrong with veggie burgers, since I've never met one I didn't like.)  Plus, they're open 24\/7, and the prices are good for Strip or near the Strip.  I'm sure I'll be back here again.",0,2,1
qeojSyeD5zTOtSSn1jJ_UA,Y76nS3L426UCz7N_1pUfUQ,d4qwVw4PcN-_2mK2o1Ro1g,4,25-02-2017,"Can't believe I forgot to review this when I went in November...  Amazing mojito, thanks to the very awesome bartender there!  I can't remember his name, but both of the bartenders there were super friendly.  I had a big veggie burrito, and it was very very delicious.  Next time I'm at the Hard Rock, I'll definitely plan on coming here to eat!",0,0,0
CvGe7CP7_UsZuBOlOIDxVQ,Y76nS3L426UCz7N_1pUfUQ,IkI9yPjx-MRYh-Jh-LqIiQ,4,23-05-2016,"Good food, and though there aren't a lot, there are solid vegan \/ vegetarian options if you're looking for those.  The mixed drinks here are also delicious.  Cool vibe, and neat setup.  It's worth a stop if you're a local and you've never been.",1,0,1
UYa9FeoxIKV25_GDO2_05g,Y76nS3L426UCz7N_1pUfUQ,zKqWjDZHo-lk7_E3hHkORg,4,18-02-2017,"If it weren't so incredibly smoky in here, I'd give this place 5 stars.  The drinks are delicious, the bartenders are cool, and the singers\/piano players are always on point!  I might be biased, since I'm friends with two of them, but I enjoy the people who get up and sing with them, too.  Maybe one of these days I'll be brave enough to put myself out there and sing, but for now, I've enjoyed myself just being a spectator.  Very intimate, small jazz club feel.  Can't wait to come back!",2,0,0
gHiR_YKPMuMW-VWb_j0kQw,Y76nS3L426UCz7N_1pUfUQ,kMLbk84aClc4qwSnuuuFzw,3,06-01-2017,"I'm only giving this venue three stars not because I didn't enjoy the shows I've gone to see here - which I did, very much - but because of the following things about this theater that I don't like.  First of all, the waiting place is too small for all the people it struggles to accommodate, so you might get claustrophobic.  Also, though I know this isn't unique to this specific venue, not allowing someone to carry in their own water bottle - and then charging $5 for an average-sized water bottle - is ridiculous.  I've never had the alcoholic drinks there, but my friends have, and especially for the price, they were not impressive.  I highly recommend the shows here; just, don't come thirsty, hungry, or expecting to have much personal space.  You will get herded like cattle, end of conversation.",0,1,0
MXEQ22XN29DXq-yV6eaV8Q,Y76nS3L426UCz7N_1pUfUQ,BxKe9Xt_fN6qBzrTofHuEQ,3,08-01-2017,"This theater is great for its location more than anything else.  I've seen movies here both in regular format, and 3D IMAX.  Really loved the IMAX.  The only thing I would criticize is that the seats in the theaters are often not clean, with food or junk debris all over the place.  The bathrooms were super gross when I went last time, and one door doesn't even have a latch on it.  I see other reviewers have also noticed these things, so apparently it's a consistent problem.  There are better theaters in Vegas, but there are also probably worse ones...",0,0,0
IWSa1PZ9Huxo3slcGQ7Jhg,Y76nS3L426UCz7N_1pUfUQ,BaJqXMQyuRRkGYp16EeMQQ,4,22-06-2016,"I met a group of friends there, and proceeded to hang out and dance for a few hours.  The music got to deafening level a few times, which wasn't great, but otherwise we loved this place.  The drinks were good, the glow sticks made the night even more fun, and the bookshelves and small vases with red roses made it feel classy and sophisticated.  Really enjoyed my night here.",0,1,0
SQ7S1Cc0Sqf444s2Zt0_LA,Y76nS3L426UCz7N_1pUfUQ,NCFwm2-TDb-oBQ2medmYDg,5,19-08-2016,"Love watching these beautiful fountains whenever I'm walking the Strip.  I'm a local, and have gotten to experience them many times.  I really like that they're every 15 minutes; if it's anytime during the day and night (before midnight), you won't have to wait long to see a show.  As of right now, I haven't experienced the same song twice.  This and their indoor garden make the Bellagio my favorite casino in all of Las Vegas.",3,1,2
886e2Xw9MAJXFF3a7aZFsA,Y76nS3L426UCz7N_1pUfUQ,bNpgu9sr3K18oLLw-eL75A,4,22-06-2016,"I haven't had any of the food here yet, but the mojitos are amazing!  I came here to see a friend play in a jazz trio, which I really enjoyed, as well.  Will have to try the food sometime when I'm here next...",0,0,0
IuThyZ24-asJFxxzFpdqPg,Y76nS3L426UCz7N_1pUfUQ,9IpKGHaPy3hhXo9g5Bt7lg,4,17-04-2016,"I've been to their Henderson location, for which I kind of like the layout better, but the pizza is just as good here.  A friend and I came here for a later dinner, and all the workers were friendly, and the pizza was delicious.  Thanks again, Metro Pizza!",0,0,0
qKi0QYnaIVRggw7vTvZKIg,Y76nS3L426UCz7N_1pUfUQ,u1qH9px6g49-AeCXrMvJ8g,4,28-05-2016,"First of all, let me just say this: do not discount this store in star ratings because they don't have an electronics section, or more non-food items.  It is a NEIGHBORHOOD MARKET.  Do you know what MARKET means?  It means, FOOD.  Drive two more blocks to the Supercenter and stop wasting people's time by saying how crappy this location is because it isn't a Supercenter.  First world crybabies.

I've found most of the cashiers here to be friendly, and will mostly open up to you even if you happen to be friendly first.  This location is two blocks from where I live, is open 24 hours, and carries a great selection of food items, along with a decent toiletries\/makeup section in case you're in a pinch and need those things.  I've never run into anything out of stock.  Most of the times I go, there are workers restocking the shelves, so they stay pretty well on top of that.  It's a clean and relatively uncluttered store, especially considering it's not that large.  If you're in the area and need something at a MARKET, this one is a-ok.",0,0,0
Nrsa0fZQOzYoLF3qhLbE1Q,Y76nS3L426UCz7N_1pUfUQ,5vAe61D-AAjGZBFA4Ep8mQ,5,30-04-2016,"If you're in this part of town and need quality alterations (cannot speak to their drycleaning, as I have not needed it), this is the place.  I love going in here, because everyone is so nice to me.  When I walked in for the first time, the owner greeted me right away, was very friendly, and showed me to a dressing room.  I had just bought a beautiful black dress, but it was slightly too long, needed straps shortened, a seam resewn, and a hook attached to the top of the zipper; for all of this work, it was $50.  They could have had it done same day, but since it was prom season and I didn't need it right away, I didn't push for that.  My dress now fits me absolutely perfectly, and all the work they did looks beautiful.  I'm so happy!  And, this might be a small thing, but, when I was about to leave, it started raining really hard, and they offered me a seat and a bottle of water while I waited for the rain to stop.  I really appreciate when a business cares not only about your business, but you as a person, too.  Looking forward to bringing them more of my clothing to fix!",1,0,0
#NAME?,Y76nS3L426UCz7N_1pUfUQ,zw9_mqWBn1QCfZg88w0Exg,4,26-11-2016,"Came here with a friend a couple weeks ago, and enjoyed the whole experience.  The weather was still warm enough that we could sit outside comfortably, and the lights on the patio as the sun went down made for a wonderful eating atmosphere.  The food was delicious - most especially the tableside guac we ordered.  I had a small amount left over that I took home with me and enjoyed later.  I couldn't waste even a spoonful!  ; )  I come to the Galleria Mall most often of all the Vegas malls, so I'll think of Chevy's next time I'm there and am in the mood for Mexican!",0,0,0
U24EqqiF4T9T0CKivPFkfg,Y76nS3L426UCz7N_1pUfUQ,5Dccw539NNtnyCgTu5ed5A,4,30-04-2016,"I was craving Thai food and was in the neighborhood; though it was almost closing time, I got takeout, and it was ready in almost no time at all.  To be honest, I've had tofu Pad Thai at many different restaurants, and the way they make it here doesn't have the most flavor; I say that as a compliment, however, because it tastes like it could be made at home with regular ingredients - not tons of MSG like I think a lot of Thai\/Asian food places use to give people that ""flavor"" they just can't get at home.  Sometimes, it's nice to go and get the flavor of a home-cooked Thai meal without having to make it yourself.

I was also amused by the Asian couple doing karaoke while I was there; they were very cute!  Next time I want Thai food close to home, I'll be returning here - perhaps next time to dine in, so I can relax and enjoy the atmosphere.",0,0,1
bOw3jolKHsbKETeUDS-XHQ,Y76nS3L426UCz7N_1pUfUQ,E7VRsyNQWPteH6_qI4j7bw,4,30-05-2016,"Don't let the look of this place fool you - it seems like it'd be a hole in the wall kind of place, but the food is great!  The only thing keeping it from five stars was that, other than to place and receive our orders, we didn't get any table service and had to ask for the check.  It's definitely a casual atmosphere, but the food is worth it.  And, best of all - it's open 24 hours a day, just in case you're craving some late night Thai.",0,0,0
tVu36E1L26QF-WH_Uj7O3Q,Y76nS3L426UCz7N_1pUfUQ,2x7wI6CrxO2N_DbwsBtr5A,5,26-11-2016,"Beautiful view!  I came here for a hike with a meetup group, and loved enjoying the gorgeous panoramic scene.  I like getting neat photos, and one where I'm standing in two states at the same time is always up there on the list.  Can't wait to come back with friends and family so they can enjoy, as well.",0,0,0
zc1Gzldmh4zTY-a6aTxUUw,Y76nS3L426UCz7N_1pUfUQ,2sx52lDoiEtef7xgPCaoBw,5,27-01-2017,"I don't give out many five-star ratings, but I love this place!  I've been vegetarian my whole life, so I've always been a fan of restaurants with this hippie-happy vibe.  I love that one of their walls is covered in (real!!) greenery, as well.  It's about as much real greenery as you'll see in one place in all of Vegas, haha.

The food itself is so good.  I wasn't feeling daring, so I had their veggie burger - YUM!!  My friend and I also enjoyed their chips and bean-dip appetizer.  Even my friend, who isn't vegetarian, enjoyed what he had.  Their alcoholic drinks are not to be discounted, either.  The one we got for free for doing a Yelp! check in was SO good!  I can't remember what it was called, but it was apple flavored.  (I also consider myself NOT a fan of alcohol in general, so this is a huge compliment coming from me.)  I definitely plan on coming back here to be more daring and try everything on the menu!",1,0,1
HJgyej5H5kq9LEgc4wfQqg,Y76nS3L426UCz7N_1pUfUQ,K7fip0nDFFdCC7OCnNOotQ,4,26-11-2016,"I came here to play music for a private event, and I loved it.  The view alone is gorgeous and worth whatever you have to pay to enjoy it (well, I got paid to enjoy it, haha).  It has a swanky vibe, though it's a small-ish club.  I look forward to coming back here and enjoying a drink or two.",0,0,0
k6kkt89swgl2flhtaxbJEQ,Y76nS3L426UCz7N_1pUfUQ,lvuuyYZ-CzFrg1BLdV2OPw,5,14-07-2017,"The service here was excellent!  My boyfriend and I came here for dinner, and we were seated almost immediately.  The server checked on us a lot, which I really appreciate!  We had the chips and guacamole to start, which was very yummy.  I think I could've made an entire meal of it (haha!).  I got the tofu brown rice bowl, which was absolutely and incredibly delicious.  I'm a lifelong vegetarian, and a tofu snob; when I say it's good, it's good!  I can't wait to come back here again, the entire experience was wonderful.",0,0,0
pJL2Bgw_RBlE84N9V2TVdA,Y76nS3L426UCz7N_1pUfUQ,a8ACgZ_bPPT6iRQ6R7Ridg,4,21-12-2016,"Now, after being a Britney fan for over fifteen years, I can finally say I've seen her live!  I have to admit, I wish she was singing live and not lip-syncing.  That's not too much to ask from a pop star who's been in the business for so long.  That being said, she, her dancers, and the set designers do a LOT to make you forget this vital fact, so it still manages to be a very entertaining show.  Lots of songs to sing and dance along to, that's one thing I loved about it, as well. Definitely worth seeing if you like her music!",0,0,0
Wx9PuQnQZAfneZa_jAYfIg,Y76nS3L426UCz7N_1pUfUQ,3QcTqsdxQBlSndBdMJBRhQ,3,14-07-2017,"I wasn't feeling like eating a huge meal when I came here, so I just had the yogurt with fresh fruit.  The service was good, and this place is open late night, so I'm sure I'll visit again since I go downtown a lot.",4,0,0
mRKxmM4AN5t9UCghMVLgHw,Y76nS3L426UCz7N_1pUfUQ,Sovgwq-E-n6wLqNh3X_rXg,5,05-08-2016,"Came here late night with a friend, and ordered the vegetarian fajitas - yum!  Great service, as well.  We had a couple different wait staff take care of us other than our main waitress, too - all very attentive.  I never got to the bottom of my water glass.  I really liked the decor here, too.  Great place, can't wait to come back!  I've been to their other location in Henderson; it's a win-win!",1,0,1
Kz7vbXUszgWNvJiLCrKqRA,Y76nS3L426UCz7N_1pUfUQ,S1Gpj_cqlEzitBCGAXj5aA,5,17-03-2016,"Wow!  Just loved everything about this experience.  The food was very delicious, the waiters were constantly making sure we had enough water, were satisfied with our food, and were otherwise taken care of.  The decoration of the place is cool, too - definitely not what you'd expect looking at it from the outside.  And, for all you vegetarians\/vegans, there's plenty to eat here - and though I can't remember what dish I had (the waiter picked it out for me), it was SO good!  Definitely a spot I'll come back to.",0,0,0
3anTY3lhzgWQk5rP6kZckg,Y76nS3L426UCz7N_1pUfUQ,gki751UhPZmy5HZZQ4RLKg,2,16-04-2016,"I don't often give two star ratings, so let me explain.  If you're going in here to buy items, go for it.  I have a hard time Not finding things in there that I like and end up buying!  I've found most of the workers to be friendly and helpful, as well.  In one instance, I was there at closing, and they didn't hurry me out at all.  They let me finish shopping, and laughed and joked with me as I bought my items.

BUT, if you're planning on selling, I'll agree with many of the other reviewers here - try your luck somewhere else.  I brought in a whole bag of items, and they took only one, and gave me $1.65 for it.  If that doesn't make you feel like s*** nothing will.  I can't say I observed any of the stealing that others mentioned, but I wasn't planning on bringing anything more to them to sell, anyway.

Bottom line: buy, don't sell.",3,1,0
GSiAh6qlC0rSxcnFtODooQ,Y76nS3L426UCz7N_1pUfUQ,VfFHPsPtTW4Mgx0eHDyJiQ,4,14-07-2017,"Such a cool place!  Love to just hang here, relax with friends, get some food, and grab a drink.  The outside is so neat at night - cool outside lighting, mini fire pits to sit around, etc.  Can't wait to come back here!",0,0,0
RmeFNIqWYW3umoYPdXcqgg,Y76nS3L426UCz7N_1pUfUQ,tcfL9_Qe-12eX4rdmK_6XA,5,25-03-2016,"I really enjoyed this restaurant, and all it had to offer.  The decor and atmosphere is intimate and romantic - dim lighting, cool African-safari-themed art on the walls, etc.  I had the Gardenburger and sweet potato fries for my meal, and it was completely delicious.  I also ordered a mojito - and, as I say, I've never met a mojito I didn't like; this one was particularly delicious!  Although there's a specific recipe on the menu, they'll flavor-infuse your mojito with any number of fruit options; I chose pomegranate, and it was Amazing.  The waitress was very friendly, provided recommendations for us, and was very attentive to us the entire time we were there.  I never got to the bottom of my glass of water (in my mind, a clear sign of great service!).  In addition, the street surrounding this restaurant is beautiful and intimate, especially at night; lights strung from tree to tree, brick street, and classy shopping and eating venues.  (Definitely a fantastic date option!)  Can't wait to come back here again!",0,0,0
hn_x0tzYyARxBeb5SYltjg,Y76nS3L426UCz7N_1pUfUQ,0j7VWa5uGebj_94C1K2i2g,3,28-05-2016,"This is the WalMart Supercenter nearest to me, so when I need a non-food item or a food item that the closer Neighborhood Market doesn't carry, this is where I find myself.  I have to admit, the security guards on the way out always make me feel a little uneasy.  I do understand what other reviewers have said about profiling, as I am a white, middle-class woman, and am hardly ever asked for my receipt.  BUT, most of the time, I use the self-checkouts, and the guards can probably see me conducting my checkout process, so that's probably also a factor.

In any case, it's pretty much your usual WMS.  I don't feel there's anything extra special about it.  I tend to go to the Neighborhood Market on Silverado because the workers are much more friendly and upbeat there.  I don't Expect niceness - I mean, after all, the pay is crap and I don't think they get any benefits.  I'd probably hate working there, too.  But, it's nice to find it when I can.  That being said, I've met plenty of nice and helpful workers at this branch, as well.  If you're looking for great organic produce, great produce in general, or specialty items, it's best to shop at Smith's or Sprouts.  Otherwise, you can probably find whatever you're looking for here - and almost always at a lower cost.",1,0,0
VDzDRO9PHQHz4Tut4rfkkQ,Y76nS3L426UCz7N_1pUfUQ,p5rpYtxS5xPQjt3MXYVEwA,4,18-02-2017,"Just as good as the other location I've been to here in town!  This one is actually closer to me, so it wins awesomeness points just for that.  The prices are a bit on the high side, but the food is delicious and healthy, so I say it's worth it.  It's hard to find healthy ""fast food"" but this definitely qualifies.  And it's right off the 215, so if you have 15-20 minutes to spare and want to grab something good for you, I highly recommend this place.",0,0,0
zYwyP9lf7cL84_GHXn85bA,Y76nS3L426UCz7N_1pUfUQ,VWtT4DKxQ4YVRWT88Z5SMA,1,18-02-2017,"I came here after having been to their location in Boca Park, and I honestly like that one a lot better.  This one feels small to me - cramped.  I got hot tea, as usual, which is always good at any Sambalatte.  But, I got a container of ""fresh"" fruit, which turned out to have mold in it.  I probably should have said something, but I opted to just throw it out and not come back.  I'm just glad I didn't get sick.  Mold is gross, guys.  Don't keep produce around more than a couple of days, or else more people will run into the same travesty that I did.",1,0,0
